label,机器名,业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,创建/变更时间
1-升CPU,bjb-log-web-kzx-0002,10.2.5.221,LOG,web,C,web,2C8G,bjb,SCYW,C86,0.53,0.35,0.15,0.05,2020/3/11
1-升CPU,hfa-log-web-kzx-0001,10.2.3.106,LOG,web,C,web,2C4G,hfa,SCYW,C86,0.87,0.36,0.11,0.04,2020/2/22
0-平,hfa-log-web-kzx-0002,10.2.3.195,LOG,web,C,web,2C4G,hfa,SCYW,C86,0.48,0.98,0.35,0.05,2020/9/17
6-降CPU内存,hfa-mail-Kafka-kzx-0001,10.6.3.46,MAIL,Kafka,B,Kafka,16C32G,hfa,WEB,x86,0.38,0.11,0.74,0.07,2020/11/15
1-升CPU,hfa-mail-Kafka-kzx-0002,10.6.3.234,MAIL,Kafka,B,Kafka,16C32G,hfa,WEB,x86,0.65,0.37,0.19,0.07,2020/6/27
4-降CPU,hfa-mail-Kafka-kzx-0003,10.6.3.230,MAIL,Kafka,B,Kafka,16C32G,hfa,WEB,x86,0.13,0.72,0,0,2020/9/24
3-升CPU内存,sza-mail-Kafka-kzx-0001,10.6.1.43,MAIL,Kafka,B,Kafka,16C32G,sza,WEB,x86,0.79,0.86,0.8,0.42,2020/9/7
6-降CPU内存,sza-mail-Kafka-kzx-0002,10.6.1.90,MAIL,Kafka,B,Kafka,16C32G,sza,WEB,x86,0.44,0.24,0.27,0.07,2020/2/17
6-降CPU内存,sza-mail-Kafka-kzx-0003,10.6.1.6,MAIL,Kafka,B,Kafka,16C32G,sza,WEB,x86,0.24,0.38,0.15,0,2020/11/26
6-降CPU内存,szb-mail-Kafka-kzx-0001,10.6.2.11,MAIL,Kafka,B,Kafka,16C32G,szb,WEB,C86,0.37,0.54,0.17,0.04,2020/8/2
1-升CPU,szb-mail-Kafka-kzx-0002,10.6.2.133,MAIL,Kafka,B,Kafka,16C32G,szb,WEB,C86,0.92,0.63,0.1,0.05,2020/10/24
6-降CPU内存,szb-mail-Kafka-kzx-0003,10.6.2.118,MAIL,Kafka,B,Kafka,16C32G,szb,WEB,C86,0.23,0.36,0.08,0,2020/2/4
6-降CPU内存,hfa-mail-MGR-kzx-0001,10.1.3.60,MAIL,MGR,B,MGR,16C32G,hfa,AG,x86,0.4,0.13,0.07,0.03,2020/6/4
1-升CPU,hfa-mail-MGR-kzx-0002,10.1.3.196,MAIL,MGR,B,MGR,16C32G,hfa,AG,x86,0.51,0.22,0.01,0,2020/10/12
0-平,sza-mail-MGR-kzx-0001,10.1.1.39,MAIL,MGR,B,MGR,16C64G,sza,AG,ARM,0.78,0.77,0.44,0.16,2020/6/1
6-降CPU内存,sza-mail-MGR-kzx-0002,10.1.1.211,MAIL,MGR,B,MGR,16C64G,sza,AG,ARM,0.38,0.26,0.01,0,2020/9/16
0-平,szb-mail-MGR-kzx-0001,10.1.2.196,MAIL,MGR,B,MGR,16C64G,szb,AG,x86,0.8,0.78,0.27,0.01,2020/11/24
6-降CPU内存,szb-mail-MGR-kzx-0002,10.1.2.30,MAIL,MGR,B,MGR,16C64G,szb,AG,x86,0.37,0.44,0.18,0.04,2020/1/23
0-平,hfa-mail-Nginx-kzx-0001,10.1.3.129,MAIL,Nginx,B,Nginx,2C4G,hfa,AG,ARM,0.24,0.18,0.19,0,2020/11/1
0-平,hfa-mail-Nginx-kzx-0002,10.1.3.56,MAIL,Nginx,B,Nginx,2C4G,hfa,AG,ARM,0.34,0.6,0.1,0.05,2020/8/14
1-升CPU,sza-mail-Nginx-kzx-0001,10.1.1.174,MAIL,Nginx,B,Nginx,2C8G,sza,AG,x86,0.83,0.79,0.54,0.37,2020/6/15
1-升CPU,sza-mail-Nginx-kzx-0002,10.1.1.110,MAIL,Nginx,B,Nginx,2C8G,sza,AG,x86,0.59,0.16,0.51,0.31,2020/9/12
5-降内存,szb-mail-Nginx-kzx-0001,10.1.2.245,MAIL,Nginx,B,Nginx,2C8G,szb,AG,ARM,0.18,1,0,0,2020/9/19
5-降内存,szb-mail-Nginx-kzx-0002,10.1.2.100,MAIL,Nginx,B,Nginx,2C8G,szb,AG,ARM,0.1,0.43,0,0,2020/7/3
6-降CPU内存,hfa-mail-gateway-kzx-0001,10.6.3.221,MAIL,gateway,B,gateway,16C64G,hfa,WEB,C86,0.41,0.28,0.02,0.01,2020/6/3
6-降CPU内存,hfa-mail-gateway-kzx-0002,10.6.3.248,MAIL,gateway,B,gateway,16C64G,hfa,WEB,C86,0.48,0.13,0.15,0.01,2020/3/10
4-降CPU,sza-mail-gateway-kzx-0001,10.6.1.20,MAIL,gateway,B,gateway,16C64G,sza,WEB,C86,0.23,0.74,0.05,0,2020/9/7
6-降CPU内存,sza-mail-gateway-kzx-0002,10.6.1.22,MAIL,gateway,B,gateway,16C64G,sza,WEB,C86,0.29,0.28,0.47,0,2020/6/20
6-降CPU内存,szb-mail-gateway-kzx-0001,10.6.2.214,MAIL,gateway,B,gateway,16C64G,szb,WEB,ARM,0.58,0.39,0.14,0.01,2020/4/8
6-降CPU内存,szb-mail-gateway-kzx-0002,10.6.2.29,MAIL,gateway,B,gateway,16C64G,szb,WEB,ARM,0.12,0.19,0,0,2020/12/15
6-降CPU内存,hfa-mail-ha-kzx-0001,10.6.3.162,MAIL,ha,B,ha,4C8G,hfa,WEB,x86,0.39,0.3,0.09,0.04,2020/4/19
1-升CPU,hfa-mail-ha-kzx-0002,10.6.3.80,MAIL,ha,B,ha,4C8G,hfa,WEB,x86,0.83,0.18,0.22,0.18,2020/11/26
1-升CPU,sza-mail-ha-kzx-0001,10.6.1.231,MAIL,ha,B,ha,16C32G,sza,WEB,C86,0.78,0.77,0.57,0.48,2020/2/18
6-降CPU内存,sza-mail-ha-kzx-0002,10.6.1.246,MAIL,ha,B,ha,16C32G,sza,WEB,C86,0.12,0.1,0,0,2020/7/18
6-降CPU内存,szb-mail-ha-kzx-0001,10.6.2.66,MAIL,ha,B,ha,16C32G,szb,WEB,ARM,0.12,0.27,0,0,2020/11/9
1-升CPU,szb-mail-ha-kzx-0002,10.6.2.110,MAIL,ha,B,ha,16C32G,szb,WEB,ARM,0.88,0.16,0.08,0.04,2020/10/1
4-降CPU,hfa-mail-mail-kzx-0001,10.2.3.33,MAIL,mail,B,mail,8C16G,hfa,SCYW,x86,0.11,0.91,0,0,2020/10/10
6-降CPU内存,hfa-mail-mail-kzx-0002,10.2.3.253,MAIL,mail,B,mail,8C16G,hfa,SCYW,x86,0.12,0.22,0,0,2020/8/22
3-升CPU内存,sza-mail-mail-kzx-0001,10.2.1.186,MAIL,mail,B,mail,16C32G,sza,SCYW,C86,0.8,0.96,0.8,0.07,2020/6/22
4-降CPU,sza-mail-mail-kzx-0002,10.2.1.233,MAIL,mail,B,mail,16C32G,sza,SCYW,C86,0.11,0.86,0,0,2020/2/23
6-降CPU内存,szb-mail-mail-kzx-0001,10.2.2.186,MAIL,mail,B,mail,16C32G,szb,SCYW,ARM,0.31,0.36,0.37,0.15,2020/12/17
6-降CPU内存,szb-mail-mail-kzx-0002,10.2.2.46,MAIL,mail,B,mail,16C32G,szb,SCYW,ARM,0.24,0.29,0.13,0,2020/6/17
0-平,hfa-mail-web-kzx-0001,10.1.3.251,MAIL,web,B,web,2C4G,hfa,AG,C86,0.48,0.13,0.17,0.09,2020/6/21
0-平,hfa-mail-web-kzx-0002,10.1.3.16,MAIL,web,B,web,2C4G,hfa,AG,C86,0.18,0.36,0,0,2020/2/2
3-升CPU内存,sza-mail-web-kzx-0001,10.1.1.12,MAIL,web,B,web,2C4G,sza,AG,ARM,0.46,0.73,0.81,0.8,2020/4/4
0-平,sza-mail-web-kzx-0002,10.1.1.105,MAIL,web,B,web,2C4G,sza,AG,ARM,0.16,0.11,0,0,2020/6/5
0-平,szb-mail-web-kzx-0001,10.1.2.12,MAIL,web,B,web,2C4G,szb,AG,ARM,0.15,0.21,0,0,2020/6/27
0-平,szb-mail-web-kzx-0002,10.1.2.64,MAIL,web,B,web,2C4G,szb,AG,ARM,0.12,0.58,0,0,2020/12/25
3-升CPU内存,bja-msg-Kafka-kzx-0001,10.1.4.108,MSG,Kafka,B,Kafka,2C8G,bja,AG,x86,0.73,1,0.73,0.37,2020/2/21
1-升CPU,bja-msg-Kafka-kzx-0002,10.1.4.45,MSG,Kafka,B,Kafka,2C8G,bja,AG,x86,0.68,0.74,0.71,0.18,2020/2/8
3-升CPU内存,bja-msg-Kafka-kzx-0003,10.1.4.46,MSG,Kafka,B,Kafka,2C8G,bja,AG,x86,0.81,0.96,0.66,0.1,2020/6/20
1-升CPU,bjb-msg-Kafka-kzx-0001,10.1.5.174,MSG,Kafka,B,Kafka,2C8G,bjb,AG,x86,0.25,0.88,0.15,0,2020/10/14
5-降内存,bjb-msg-Kafka-kzx-0002,10.1.5.170,MSG,Kafka,B,Kafka,2C8G,bjb,AG,x86,0.49,0.18,0.66,0.26,2020/1/18
1-升CPU,bjb-msg-Kafka-kzx-0003,10.1.5.44,MSG,Kafka,B,Kafka,2C8G,bjb,AG,x86,1,0.59,0.74,0.25,2020/1/11
5-降内存,hfa-msg-Kafka-kzx-0001,10.1.3.186,MSG,Kafka,B,Kafka,2C8G,hfa,AG,x86,0.43,0.35,0.08,0.04,2020/7/17
1-升CPU,hfa-msg-Kafka-kzx-0002,10.1.3.157,MSG,Kafka,B,Kafka,2C8G,hfa,AG,x86,0.64,0.29,0.03,0.01,2020/12/6
5-降内存,hfa-msg-Kafka-kzx-0003,10.1.3.38,MSG,Kafka,B,Kafka,2C8G,hfa,AG,x86,0.1,0.22,0,0,2020/4/2
3-升CPU内存,bja-msg-MGR-kzx-0001,10.2.4.45,MSG,MGR,B,MGR,4C16G,bja,SCYW,C86,0.42,0.88,0.65,0.57,2020/4/23
3-升CPU内存,bja-msg-MGR-kzx-0002,10.2.4.121,MSG,MGR,B,MGR,4C16G,bja,SCYW,C86,0.42,0.81,0.21,0.16,2020/11/7
6-降CPU内存,bjb-msg-MGR-kzx-0001,10.2.5.109,MSG,MGR,B,MGR,4C16G,bjb,SCYW,x86,0.25,0.12,0.49,0,2020/6/5
1-升CPU,bjb-msg-MGR-kzx-0002,10.2.5.56,MSG,MGR,B,MGR,4C16G,bjb,SCYW,x86,0.9,0.57,0.04,0.02,2020/4/19
6-降CPU内存,hfa-msg-MGR-kzx-0001,10.2.3.247,MSG,MGR,B,MGR,4C8G,hfa,SCYW,ARM,0.39,0.13,0.29,0.2,2020/1/20
1-升CPU,hfa-msg-MGR-kzx-0002,10.2.3.108,MSG,MGR,B,MGR,4C8G,hfa,SCYW,ARM,0.51,0.51,0.16,0.05,2020/10/28
1-升CPU,bja-msg-Nginx-kzx-0001,10.2.4.202,MSG,Nginx,B,Nginx,2C8G,bja,SCYW,ARM,0.95,0.61,0.68,0.53,2020/7/16
1-升CPU,bja-msg-Nginx-kzx-0002,10.2.4.124,MSG,Nginx,B,Nginx,2C8G,bja,SCYW,ARM,0.73,0.42,0.36,0.12,2020/12/10
1-升CPU,bjb-msg-Nginx-kzx-0001,10.2.5.211,MSG,Nginx,B,Nginx,2C8G,bjb,SCYW,C86,0.54,0.14,0.18,0.02,2020/7/10
5-降内存,bjb-msg-Nginx-kzx-0002,10.2.5.211,MSG,Nginx,B,Nginx,2C8G,bjb,SCYW,C86,0.37,0.28,0.69,0.48,2020/7/25
0-平,hfa-msg-Nginx-kzx-0001,10.2.3.27,MSG,Nginx,B,Nginx,2C4G,hfa,SCYW,x86,0.37,0.24,0.06,0.03,2020/2/22
0-平,hfa-msg-Nginx-kzx-0002,10.2.3.185,MSG,Nginx,B,Nginx,2C4G,hfa,SCYW,x86,0.15,0.95,0,0,2020/3/11
0-平,bja-msg-gateway-kzx-0001,10.1.4.18,MSG,gateway,B,gateway,32C64G,bja,AG,ARM,0.61,0.35,0.41,0.33,2020/9/21
0-平,bja-msg-gateway-kzx-0002,10.1.4.72,MSG,gateway,B,gateway,32C64G,bja,AG,ARM,0.54,0.14,0.74,0.69,2020/10/9
0-平,bjb-msg-gateway-kzx-0001,10.1.5.113,MSG,gateway,B,gateway,32C64G,bjb,AG,x86,0.29,0.67,0.13,0,2020/5/13
6-降CPU内存,bjb-msg-gateway-kzx-0002,10.1.5.73,MSG,gateway,B,gateway,32C64G,bjb,AG,x86,0.19,0.12,0,0,2020/9/22
5-降内存,hfa-msg-gateway-kzx-0001,10.1.3.160,MSG,gateway,B,gateway,2C8G,hfa,AG,ARM,0.17,0.95,0,0,2020/9/14
1-升CPU,hfa-msg-gateway-kzx-0002,10.1.3.252,MSG,gateway,B,gateway,2C8G,hfa,AG,ARM,0.69,0.79,0.69,0.01,2020/11/14
3-升CPU内存,bja-msg-ha-kzx-0001,10.2.4.78,MSG,ha,B,ha,2C4G,bja,SCYW,C86,1,0.85,0.95,0.61,2020/2/6
0-平,bja-msg-ha-kzx-0002,10.2.4.183,MSG,ha,B,ha,2C4G,bja,SCYW,C86,0.32,0.61,0.44,0.11,2020/5/14
0-平,bjb-msg-ha-kzx-0001,10.2.5.161,MSG,ha,B,ha,2C4G,bjb,SCYW,C86,0.23,0.11,0.14,0,2020/8/10
0-平,bjb-msg-ha-kzx-0002,10.2.5.100,MSG,ha,B,ha,2C4G,bjb,SCYW,C86,0.43,0.48,0.18,0.06,2020/6/19
0-平,hfa-msg-ha-kzx-0001,10.2.3.120,MSG,ha,B,ha,2C4G,hfa,SCYW,x86,0.15,0.2,0,0,2020/4/24
0-平,hfa-msg-ha-kzx-0002,10.2.3.204,MSG,ha,B,ha,2C4G,hfa,SCYW,x86,0.39,0.5,0.3,0.03,2020/7/18
1-升CPU,bja-msg-msg-kzx-0001,10.6.4.112,MSG,msg,B,msg,16C32G,bja,WEB,x86,0.93,0.5,0.72,0.65,2020/4/21
5-降内存,bja-msg-msg-kzx-0002,10.6.4.29,MSG,msg,B,msg,16C32G,bja,WEB,x86,0.45,0.94,0.5,0.01,2020/8/7
6-降CPU内存,bjb-msg-msg-kzx-0001,10.6.5.44,MSG,msg,B,msg,16C32G,bjb,WEB,C86,0.21,0.16,0.16,0,2020/12/24
1-升CPU,bjb-msg-msg-kzx-0002,10.6.5.36,MSG,msg,B,msg,16C32G,bjb,WEB,C86,0.7,0.53,0.02,0.01,2020/2/8
1-升CPU,hfa-msg-msg-kzx-0001,10.6.3.62,MSG,msg,B,msg,8C16G,hfa,WEB,C86,0.55,0.27,0.64,0.05,2020/6/12
1-升CPU,hfa-msg-msg-kzx-0002,10.6.3.185,MSG,msg,B,msg,8C16G,hfa,WEB,C86,0.68,0.25,0.5,0.09,2020/5/27
1-升CPU,bja-msg-web-kzx-0001,10.2.4.92,MSG,web,B,web,4C8G,bja,SCYW,ARM,0.66,0.71,0.53,0.12,2020/6/26
1-升CPU,bja-msg-web-kzx-0002,10.2.4.103,MSG,web,B,web,4C8G,bja,SCYW,ARM,0.76,0.23,0.23,0.18,2020/3/3
6-降CPU内存,bjb-msg-web-kzx-0001,10.2.5.181,MSG,web,B,web,4C8G,bjb,SCYW,ARM,0.26,0.16,0.35,0,2020/12/23
1-升CPU,bjb-msg-web-kzx-0002,10.2.5.104,MSG,web,B,web,4C8G,bjb,SCYW,ARM,0.59,0.13,0.4,0.28,2020/9/6
1-升CPU,hfa-msg-web-kzx-0001,10.2.3.95,MSG,web,B,web,2C4G,hfa,SCYW,C86,0.89,0.18,0.58,0.29,2020/7/14
0-平,hfa-msg-web-kzx-0002,10.2.3.184,MSG,web,B,web,2C4G,hfa,SCYW,C86,0.28,0.34,0.01,0,2020/12/17
3-升CPU内存,sza-nato-ES-kzx-0001,10.1.1.14,NATO,ES,C,ES,4C8G,sza,AG,x86,0.76,0.85,0.7,0.52,2020/12/11
1-升CPU,sza-nato-ES-kzx-0002,10.1.1.200,NATO,ES,C,ES,4C8G,sza,AG,x86,0.53,0.41,0.94,0.52,2020/12/7
3-升CPU内存,sza-nato-ES-kzx-0003,10.1.1.100,NATO,ES,C,ES,4C8G,sza,AG,x86,0.55,0.92,0.09,0.04,2020/2/23
6-降CPU内存,szb-nato-ES-kzx-0001,10.1.2.226,NATO,ES,C,ES,4C8G,szb,AG,C86,0.12,0.16,0,0,2020/6/10
0-平,szb-nato-ES-kzx-0002,10.1.2.118,NATO,ES,C,ES,4C8G,szb,AG,C86,0.31,0.84,0.02,0.01,2020/6/26
1-升CPU,szb-nato-ES-kzx-0003,10.1.2.159,NATO,ES,C,ES,4C8G,szb,AG,C86,0.57,0.25,0.1,0.05,2020/7/9
6-降CPU内存,sza-nato-MGR-kzx-0001,10.7.1.141,NATO,MGR,C,MGR,32C64G,sza,HXYW,C86,1,0.63,0.66,0.06,2020/5/14
5-降内存,sza-nato-MGR-kzx-0002,10.7.1.117,NATO,MGR,C,MGR,32C64G,sza,HXYW,C86,0.64,0.35,0.11,0.05,2020/12/27
0-平,szb-nato-MGR-kzx-0001,10.7.2.2,NATO,MGR,C,MGR,32C64G,szb,HXYW,ARM,0.23,0.59,0.03,0,2020/5/6
6-降CPU内存,szb-nato-MGR-kzx-0002,10.7.2.6,NATO,MGR,C,MGR,32C64G,szb,HXYW,ARM,0.28,0.1,0.3,0,2020/4/4
1-升CPU,sza-nato-Nginx-kzx-0001,10.7.1.233,NATO,Nginx,C,Nginx,8C32G,sza,HXYW,C86,0.7,0.35,0.56,0.46,2020/12/16
1-升CPU,sza-nato-Nginx-kzx-0002,10.7.1.80,NATO,Nginx,C,Nginx,8C32G,sza,HXYW,C86,0.77,0.72,0.18,0.01,2020/5/5
6-降CPU内存,szb-nato-Nginx-kzx-0001,10.7.2.123,NATO,Nginx,C,Nginx,8C32G,szb,HXYW,x86,0.36,0.25,0.25,0.16,2020/11/8
6-降CPU内存,szb-nato-Nginx-kzx-0002,10.7.2.57,NATO,Nginx,C,Nginx,8C32G,szb,HXYW,x86,0.21,0.2,0.01,0,2020/7/26
3-升CPU内存,sza-nato-apm-kzx-0001,10.1.1.105,NATO,apm,C,apm,2C4G,sza,AG,ARM,0.65,0.83,0.65,0.49,2020/2/8
1-升CPU,sza-nato-apm-kzx-0002,10.1.1.168,NATO,apm,C,apm,2C4G,sza,AG,ARM,0.87,0.64,0.04,0.02,2020/6/11
0-平,szb-nato-apm-kzx-0001,10.1.2.253,NATO,apm,C,apm,2C4G,szb,AG,C86,0.17,0.47,0,0,2020/12/27
1-升CPU,szb-nato-apm-kzx-0002,10.1.2.32,NATO,apm,C,apm,2C4G,szb,AG,C86,0.69,0.27,0.57,0.48,2020/9/16
3-升CPU内存,sza-nato-app-kzx-0001,10.1.1.237,NATO,app,C,app,16C32G,sza,AG,ARM,0.8,0.87,0.42,0.14,2020/3/21
1-升CPU,sza-nato-app-kzx-0002,10.1.1.144,NATO,app,C,app,16C32G,sza,AG,ARM,0.91,0.73,0.73,0.3,2020/11/23
6-降CPU内存,szb-nato-app-kzx-0001,10.1.2.67,NATO,app,C,app,16C32G,szb,AG,x86,0.24,0.3,0.24,0,2020/9/26
6-降CPU内存,szb-nato-app-kzx-0002,10.1.2.63,NATO,app,C,app,16C32G,szb,AG,x86,0.49,0.23,0.52,0.15,2020/10/2
3-升CPU内存,sza-nato-exporter-kzx-0001,10.8.1.178,NATO,exporter,C,exporter,2C4G,sza,OA,C86,0.66,0.85,0.69,0.55,2020/5/2
1-升CPU,sza-nato-exporter-kzx-0002,10.8.1.180,NATO,exporter,C,exporter,2C4G,sza,OA,C86,0.53,0.39,0.77,0.34,2020/11/9
0-平,szb-nato-exporter-kzx-0001,10.8.2.89,NATO,exporter,C,exporter,2C4G,szb,OA,x86,0.11,0.84,0,0,2020/7/14
1-升CPU,szb-nato-exporter-kzx-0002,10.8.2.145,NATO,exporter,C,exporter,2C4G,szb,OA,x86,0.95,0.1,0.01,0,2020/1/17
0-平,sza-nato-ha-kzx-0001,10.7.1.237,NATO,ha,C,ha,32C64G,sza,HXYW,x86,0.84,0.65,0.69,0.31,2020/12/19
5-降内存,sza-nato-ha-kzx-0002,10.7.1.109,NATO,ha,C,ha,32C64G,sza,HXYW,x86,0.83,0.45,0.87,0.01,2020/11/10
0-平,szb-nato-ha-kzx-0001,10.7.2.64,NATO,ha,C,ha,32C64G,szb,HXYW,C86,0.57,0.84,0.31,0.15,2020/12/27
6-降CPU内存,szb-nato-ha-kzx-0002,10.7.2.226,NATO,ha,C,ha,32C64G,szb,HXYW,C86,0.24,0.38,0.29,0,2020/6/11
3-升CPU内存,sza-nato-skywalking-kzx-0001,10.2.1.20,NATO,skywalking,C,skywalking,4C16G,sza,SCYW,x86,0.77,1,0.83,0.72,2020/5/15
4-降CPU,sza-nato-skywalking-kzx-0002,10.2.1.209,NATO,skywalking,C,skywalking,4C16G,sza,SCYW,x86,0.22,0.55,0.02,0,2020/3/25
6-降CPU内存,szb-nato-skywalking-kzx-0001,10.2.2.188,NATO,skywalking,C,skywalking,4C16G,szb,SCYW,C86,0.1,0.12,0,0,2020/1/4
3-升CPU内存,szb-nato-skywalking-kzx-0002,10.2.2.112,NATO,skywalking,C,skywalking,4C16G,szb,SCYW,C86,0.56,0.96,0.13,0.05,2020/8/15
1-升CPU,sza-nato-web-kzx-0001,10.2.1.214,NATO,web,C,web,8C16G,sza,SCYW,C86,0.82,0.67,0.69,0.5,2020/10/26
1-升CPU,sza-nato-web-kzx-0002,10.2.1.45,NATO,web,C,web,8C16G,sza,SCYW,C86,0.95,0.79,0.44,0.23,2020/5/12
2-升内存,szb-nato-web-kzx-0001,10.2.2.69,NATO,web,C,web,8C16G,szb,SCYW,C86,0.29,0.68,0.07,0,2020/2/28
6-降CPU内存,szb-nato-web-kzx-0002,10.2.2.67,NATO,web,C,web,8C16G,szb,SCYW,C86,0.46,0.49,0.57,0.1,2020/5/16
1-升CPU,sza-nato-zabbix-kzx-0001,10.8.1.130,NATO,zabbix,C,zabbix,16C32G,sza,OA,ARM,0.85,0.65,0.95,0.68,2020/8/3
1-升CPU,sza-nato-zabbix-kzx-0002,10.8.1.195,NATO,zabbix,C,zabbix,16C32G,sza,OA,ARM,0.68,0.78,0.32,0.3,2020/10/11
6-降CPU内存,szb-nato-zabbix-kzx-0001,10.8.2.32,NATO,zabbix,C,zabbix,16C32G,szb,OA,x86,0.32,0.17,0.25,0.13,2020/11/13
4-降CPU,szb-nato-zabbix-kzx-0002,10.8.2.231,NATO,zabbix,C,zabbix,16C32G,szb,OA,x86,0.12,0.76,0,0,2020/4/7
0-平,hfa-oa-Kafka-kzx-0001,10.1.3.136,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.18,0.47,0,0,2020/5/11
0-平,hfa-oa-Kafka-kzx-0002,10.1.3.56,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.35,0.19,0.06,0.03,2020/2/13
0-平,hfa-oa-Kafka-kzx-0003,10.1.3.185,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.28,0.37,0.06,0,2020/8/26
1-升CPU,hfa-oa-Kafka-kzx-0004,10.1.3.43,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.56,0.68,0.5,0.09,2020/8/1
0-平,hfa-oa-Kafka-kzx-0005,10.1.3.218,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.1,0.81,0,0,2020/10/1
0-平,hfa-oa-Kafka-kzx-0006,10.1.3.84,OA,Kafka,B,Kafka,2C4G,hfa,AG,C86,0.11,0.13,0,0,2020/12/11
1-升CPU,sza-oa-Kafka-kzx-0001,10.1.1.185,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,0.97,0.75,0.66,0.3,2020/8/1
1-升CPU,sza-oa-Kafka-kzx-0002,10.1.1.197,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,1,0.33,0.1,0.05,2020/4/10
0-平,sza-oa-Kafka-kzx-0003,10.1.1.31,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,0.46,0.86,0.85,0.38,2020/4/14
2-升内存,sza-oa-Kafka-kzx-0004,10.1.1.131,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,0.47,0.61,0.54,0.28,2020/11/9
3-升CPU内存,sza-oa-Kafka-kzx-0005,10.1.1.144,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,0.47,0.64,0.02,0.01,2020/6/9
0-平,sza-oa-Kafka-kzx-0006,10.1.1.137,OA,Kafka,B,Kafka,2C4G,sza,AG,x86,0.47,0.46,0.59,0.17,2020/1/26
0-平,szb-oa-Kafka-kzx-0001,10.1.2.246,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.23,0.33,0.17,0,2020/7/19
1-升CPU,szb-oa-Kafka-kzx-0002,10.1.2.15,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.79,0.4,0.03,0.01,2020/2/9
0-平,szb-oa-Kafka-kzx-0003,10.1.2.156,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.2,0.33,0.28,0,2020/7/14
1-升CPU,szb-oa-Kafka-kzx-0004,10.1.2.9,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.79,0.15,0.24,0.1,2020/5/6
0-平,szb-oa-Kafka-kzx-0005,10.1.2.168,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.28,0.76,0.05,0,2020/1/11
0-平,szb-oa-Kafka-kzx-0006,10.1.2.145,OA,Kafka,B,Kafka,2C4G,szb,AG,C86,0.1,0.16,0,0,2020/4/16
6-降CPU内存,hfa-oa-MGR-kzx-0001,10.8.3.144,OA,MGR,B,MGR,8C32G,hfa,OA,ARM,0.22,0.1,0.02,0,2020/12/1
6-降CPU内存,hfa-oa-MGR-kzx-0002,10.8.3.129,OA,MGR,B,MGR,8C32G,hfa,OA,ARM,0.22,0.3,0.13,0,2020/7/5
1-升CPU,hfa-oa-MGR-kzx-0003,10.8.3.170,OA,MGR,B,MGR,8C32G,hfa,OA,ARM,0.85,0.19,0.28,0.2,2020/9/8
1-升CPU,hfa-oa-MGR-kzx-0004,10.8.3.141,OA,MGR,B,MGR,8C32G,hfa,OA,ARM,0.83,0.16,0.71,0.44,2020/5/15
4-降CPU,hfa-oa-MGR-kzx-0005,10.8.3.69,OA,MGR,B,MGR,8C32G,hfa,OA,ARM,0.12,0.73,0,0,2020/12/19
0-平,sza-oa-MGR-kzx-0001,10.8.1.183,OA,MGR,B,MGR,16C64G,sza,OA,C86,0.91,0.95,0.63,0.33,2020/2/18
1-升CPU,sza-oa-MGR-kzx-0002,10.8.1.157,OA,MGR,B,MGR,16C64G,sza,OA,C86,0.87,0.38,0.38,0.09,2020/12/3
1-升CPU,sza-oa-MGR-kzx-0003,10.8.1.103,OA,MGR,B,MGR,16C64G,sza,OA,C86,0.45,0.67,0.51,0.5,2020/8/10
4-降CPU,sza-oa-MGR-kzx-0004,10.8.1.106,OA,MGR,B,MGR,16C64G,sza,OA,C86,0.31,0.65,0.12,0.08,2020/12/24
4-降CPU,sza-oa-MGR-kzx-0005,10.8.1.104,OA,MGR,B,MGR,16C64G,sza,OA,C86,0.59,0.58,0.24,0.14,2020/6/4
4-降CPU,szb-oa-MGR-kzx-0001,10.8.2.55,OA,MGR,B,MGR,16C64G,szb,OA,C86,0.88,0.13,0.29,0.13,2020/6/4
4-降CPU,szb-oa-MGR-kzx-0002,10.8.2.194,OA,MGR,B,MGR,16C64G,szb,OA,C86,0.13,0.79,0,0,2020/2/23
6-降CPU内存,szb-oa-MGR-kzx-0003,10.8.2.5,OA,MGR,B,MGR,16C64G,szb,OA,C86,0.47,0.1,0.13,0.03,2020/6/3
1-升CPU,szb-oa-MGR-kzx-0004,10.8.2.223,OA,MGR,B,MGR,16C64G,szb,OA,C86,1,0.39,0.76,0.3,2020/11/24
