业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,group
[  1 111   0 208],6,[58],2,[58],0,3,4,1,1.2935258278545076,-0.7801624076761792,-0.7984718524147073,-0.5019089253707143,[92 46 76 64  1]
[  1   0 177  35],10,[59],3,[59],5,2,0,2,-0.41567609686759166,-1.0442584808753073,-0.4458955104202783,-0.5019089253707143,[56 61 78 64  0]
[  1   0 111 147],17,[12],0,[12],3,4,0,0,-0.5975060888593043,-0.9688024599612707,-0.8768221506356916,-0.5627478055802575,[93 88 18 64  4]
[  1   0 111  22],6,[11],2,[11],7,4,0,1,0.4207418662942867,-1.1574425122463623,-0.8768221506356916,-0.5627478055802575,[93 46 17 64  0]
[  1 111 111  84],0,[40],1,[40],0,4,4,2,-0.30657810167256394,-1.119714501789344,0.4943080682315324,1.140740840286953,[93 21 54 64  1]
[  1   0 177 123],15,[36],2,[36],6,2,0,1,-0.9248000744443873,-1.3460825645314538,-0.2891949139783098,-0.684425565999344,[56 75 49 64  1]
[  1 111   0 113],6,[68],2,[68],8,3,4,1,1.1116958358627953,1.7098862824870291,-1.03352274707766,-0.684425565999344,[92 46 87 64  0]
[  1 230 177 194],10,[46],3,[46],3,2,3,2,-0.9611660728427298,0.12530984329226016,-0.5634209577517546,-0.684425565999344,[56 61 61 64  0]
[  1 111 177 181],12,[51],2,[51],7,2,4,2,-1.3248260568261552,1.6721582720300108,-1.0726978961881521,-0.684425565999344,[56 67 67 64  0]
[  1 111 188  28],13,[11],2,[11],3,0,4,0,0.9298658438710823,-0.17651424036388633,0.33760747178956385,0.04564099651517479,[33 71 17 64  1]
[  1 177 177 205],15,[45],2,[45],6,2,2,1,-0.12474810968085126,0.8798700524326262,-1.03352274707766,-0.684425565999344,[56 75 60 64  1]
[  1 177   0 184],2,[1],2,[1],7,3,2,1,0.23891187430257427,-0.8178904181331975,0.024206278905627102,-0.1368756441134549,[92 36  7 64  1]
[  1 220 188 231],5,[5],3,[5],4,0,1,0,-0.01565011448582375,-0.516066334477051,1.00358500666793,0.22815763714380446,[33 41 11 64  2]
[  1 177 188 172],11,[40],3,[40],1,0,2,2,0.9298658438710823,0.8798700524326262,-0.21084461575732566,0.41067427777243415,[33 65 54 64  3]
[  1   0 177  67],12,[76],2,[76],2,2,0,1,-1.0702640680377573,-0.40288230310599615,-1.0726978961881521,-0.684425565999344,[56 67 98 64  1]
[  1 220 177  69],5,[5],3,[5],8,2,1,0,0.12981387910754655,-0.7047063867621425,0.7293589628944851,0.34983539756289106,[56 41 11 64  1]
[  1 220 198 124],11,[4],3,[4],3,1,1,2,-1.2157280616311275,-0.3274262821919595,-1.0726978961881521,-0.684425565999344,[34 65 10 64  4]
[  1   0   0 227],17,[12],0,[12],3,3,0,2,1.6571858118379335,-0.17651424036388633,2.0221388835407246,3.026746126782793,[92 88 18 64  0]
[ 1  0  0 72],15,[39],2,[39],6,3,0,2,0.7480358518793698,1.3326061779168459,0.6118335155630086,1.6882907621728422,[92 75 53 64  1]
[  1 111 188 208],8,[12],0,[12],1,0,4,0,1.3662578246511927,0.2384938746633152,-0.5242458086412625,-0.5627478055802575,[33 50 18 64  5]
[  1 220 188  48],7,[76],3,[76],6,0,1,0,-0.9611660728427298,0.8421420419756078,-0.054144019315357186,-0.684425565999344,[33 48 98 64  1]
[  1 230 111 180],14,[79],3,[79],0,4,3,2,-0.5611400904609617,-1.119714501789344,-0.09331916842584934,0.10647987672471808,[ 93  72 101  64   0]
[  1 230 177 107],10,[9],3,[9],0,2,3,1,-0.7429700824526744,-0.8178904181331975,0.4159577700105481,-0.684425565999344,[56 61 15 64  0]
[  1   0 177  89],8,[58],0,[58],2,2,0,1,-1.3611920552244978,0.012125811921205154,-1.0726978961881521,-0.684425565999344,[56 50 76 64  0]
[  1 177 177 213],0,[43],1,[43],2,2,2,2,-0.6702380856559894,0.5025899478624432,-0.9159972997461836,-0.684425565999344,[56 21 58 64  2]
[  1 111 188 183],11,[42],3,[42],4,0,4,1,-0.37931009846924907,-1.3460825645314538,1.2386359013308823,0.5323520381915208,[33 65 57 64  1]
[  1   0 188 106],5,[11],3,[11],6,0,0,2,-0.5975060888593043,0.2762218851203335,0.45513291912104026,0.28899651735334775,[33 41 17 64  1]
[  1   0 111 231],6,[26],2,[26],1,4,0,0,-0.7429700824526744,-0.7801624076761792,-0.8376470015251994,-0.684425565999344,[93 46 35 64  0]
[  1   0 111 116],15,[76],2,[76],1,4,0,1,-1.1066300664360997,0.8798700524326262,-1.0726978961881521,-0.684425565999344,[93 75 98 64  0]
[  1 177 111 223],15,[57],2,[57],5,4,2,2,-1.1793620632327848,0.08758183283524183,-1.0726978961881521,-0.684425565999344,[93 75 74 64  0]
[  1 220 111 209],14,[9],3,[9],4,4,1,0,-0.7066040840543318,-1.383810574988472,0.10255657712661118,-0.684425565999344,[93 72 15 64  1]
[  1 111 188  73],11,[9],3,[9],1,0,4,2,1.729917808634618,1.9739823556861573,1.160285603109898,2.0533240434301017,[33 65 15 64  0]
[ 1  0  0 70],1,[77],1,[77],8,3,0,1,0.3480098694976016,1.2194221465457913,0.45513291912104026,-0.2585534045325413,[92 27 99 64  1]
[  1   0 111  46],1,[5],1,[5],8,4,0,2,-0.7429700824526744,0.31394989557735187,0.4159577700105481,-0.684425565999344,[93 27 11 64  0]
[  1 177   0  88],15,[57],2,[57],5,3,2,2,1.729917808634618,1.2194221465457913,1.9437885853197405,3.270101647620966,[92 75 74 64  0]
[  1 230 111  83],0,[12],1,[12],3,4,3,1,-0.6702380856559894,-0.516066334477051,-0.9943475979671678,-0.684425565999344,[93 21 18 64  4]
[  1 230 111 250],15,[32],2,[32],7,4,3,1,-0.19748010647753642,-1.383810574988472,0.9644098575574377,1.384096361125126,[93 75 44 64  0]
[  1 177 177 231],2,[9],2,[9],2,2,2,0,-0.3429441000709065,-0.5537943449340693,1.434511646883343,-0.6235866857898008,[56 36 15 64  0]
[  1   0 188 218],4,[40],3,[40],1,0,0,1,1.2935258278545076,1.1062381151747362,1.6303873924358032,2.96590724657325,[33 39 54 64  0]
[  1 111 188 192],3,[9],2,[9],4,0,4,2,1.3662578246511927,1.6344302615729926,1.5128619451043273,1.9924851632205582,[33 38 15 64  0]
[  1   0 188 211],5,[20],3,[20],8,0,0,0,-0.48840809366427657,-1.0819864913323256,-0.5242458086412625,-0.5627478055802575,[33 41 27 64  1]
[  1 220 188 215],5,[5],3,[5],4,0,1,0,0.5298398614893144,-0.5537943449340693,-0.014968870204865044,0.41067427777243415,[33 41 11 64  1]
[  1 230 188 164],7,[9],3,[9],6,0,3,0,0.49347386309097185,-0.2519702612779228,-0.5242458086412625,-0.0760367639039116,[33 48 15 64  1]
[  1 209   0  10],17,[9],0,[9],4,3,5,1,0.09344788070920397,1.445790209287901,1.5520370942148194,2.418357324687361,[92 88 15 64  0]
[  1   0 177 210],16,[6],0,[6],0,2,0,0,-0.5975060888593043,0.8044140315185899,0.8860595593364534,-0.5627478055802575,[56 77 12 64  0]
[  1 111 198  93],8,[12],0,[12],1,1,4,2,1.3662578246511927,-1.119714501789344,-0.2891949139783098,-0.1368756441134549,[34 50 18 64  4]
[  1 111 177 160],16,[40],0,[40],5,2,4,2,-0.9611660728427298,-0.629250365848106,-0.6417712559727389,-0.684425565999344,[56 77 54 64  0]
[  1 220 177  52],6,[50],2,[50],3,2,1,1,-0.8520680776477021,-1.0819864913323256,-0.6417712559727389,-0.684425565999344,[56 46 66 64  4]
[  1 220   0  29],0,[25],1,[25],4,3,1,2,1.3662578246511927,1.6721582720300108,1.160285603109898,0.8973853194487801,[92 21 32 64  0]
[  1   0 111  25],0,[9],1,[9],5,4,0,2,1.9117478006263309,-0.025602198535812977,0.33760747178956385,0.8365464392392368,[93 21 15 64  1]
[ 1  0  0 27],17,[12],0,[12],3,3,0,2,0.9662318422694249,1.0307820942606996,2.0613140326512167,0.8365464392392368,[92 88 18 64  2]
[  1 220   0 152],15,[65],2,[65],2,3,1,0,0.8934998454727398,-0.3274262821919595,-0.9943475979671678,-0.6235866857898008,[92 75 84 64  1]
[  1 230 177  52],6,[23],2,[23],8,2,3,2,-0.9611660728427298,-0.9310744495042524,0.06338142801611903,-0.684425565999344,[56 46 30 64  0]
[  1   0 188  51],4,[40],3,[40],1,0,0,1,1.438989821447878,1.2194221465457913,1.6695625415462954,2.78339060594462,[33 39 54 64  1]
[  1 177   0 230],1,[67],1,[67],8,3,2,0,1.4026238230495354,1.068510104717718,1.1211104539994063,0.7757075590296936,[92 27 86 64  0]
[  1 220 198 185],11,[4],3,[4],3,1,1,2,-0.7066040840543318,-1.006530470418289,1.9046134362092484,-0.684425565999344,[34 65 10 64  1]
[  1 177 177 111],2,[3],2,[3],3,2,2,0,-0.30657810167256394,0.31394989557735187,1.0819353048889142,-0.3802311649516278,[56 36  9 64  1]
[  1 177 188 250],11,[40],3,[40],1,0,2,2,1.6571858118379335,1.1439661256317546,1.3953364977728508,2.4791962048969043,[33 65 54 64  0]
[  1   0 198 182],16,[0],0,[0],2,1,0,0,0.4207418662942867,-1.006530470418289,-1.03352274707766,-0.684425565999344,[34 77  6 64  0]
[  1   0 198  83],13,[7],2,[7],3,1,0,2,-0.8157020792493596,1.558974240658956,-0.48507065953077044,-0.684425565999344,[34 71 13 64  0]
[  1 111 198 248],3,[49],2,[49],5,1,4,0,-1.0338980696394149,-0.025602198535812977,-1.0726978961881521,-0.684425565999344,[34 38 65 64  3]
[  1   0 177  24],9,[76],3,[76],5,2,0,0,0.45710786469262926,-0.7801624076761792,0.06338142801611903,0.04564099651517479,[56 55 98 64  0]
[  1 209 188  23],3,[11],2,[11],5,0,5,0,1.8753818022279884,1.294878167459828,0.45513291912104026,-0.1977145243229981,[33 38 17 64  1]
[  1 230   0   6],15,[32],2,[32],7,3,3,1,0.784401850277712,1.2571501570028096,0.7293589628944851,-0.5627478055802575,[92 75 44 64  1]
[  1 230 198 196],5,[70],3,[70],4,1,3,2,1.9117478006263309,-0.025602198535812977,-0.4458955104202783,-0.6235866857898008,[34 41 90 64  0]
[  1 111 177 213],11,[42],3,[42],0,2,4,1,-0.7066040840543318,-1.1951705227033806,-0.014968870204865044,-0.684425565999344,[56 65 57 64  0]
[  1 111 111  51],2,[67],2,[67],8,4,4,1,-0.9248000744443873,-0.9310744495042524,-0.7592967033042152,-0.684425565999344,[93 36 86 64  0]
[  1   0 177  89],15,[11],2,[11],2,2,0,1,1.5480878166429057,-1.1574425122463623,0.024206278905627102,-0.1977145243229981,[56 75 17 64  0]
[  1   0 111 187],1,[77],1,[77],8,4,0,1,-0.779336080851017,-0.7424343972191608,-0.5242458086412625,-0.684425565999344,[93 27 99 64  0]
[  1 177 177 136],1,[40],1,[40],2,2,2,1,-0.41567609686759166,-0.7047063867621425,0.024206278905627102,-0.6235866857898008,[56 27 54 64  0]
[  1 177 188 153],10,[40],3,[40],7,0,2,2,-1.3248260568261552,0.012125811921205154,-1.0726978961881521,-0.684425565999344,[33 61 54 64  2]
[  1 111 198  71],5,[9],3,[9],7,1,4,0,-0.7429700824526744,2.0117103661431757,-0.5634209577517546,-0.684425565999344,[34 41 15 64  0]
[  1 177 177 217],9,[9],3,[9],0,2,2,1,-0.12474810968085126,0.2762218851203335,-0.7201215541937231,-0.441070045161171,[56 55 15 64  1]
[  1 111 177 111],16,[12],0,[12],2,2,4,1,-1.0702640680377573,0.5780459687764798,-1.0726978961881521,-0.684425565999344,[56 77 18 64  5]
[  1 111 111 147],6,[68],2,[68],8,4,4,0,0.566205859887657,2.0117103661431757,0.29843232267907166,0.28899651735334775,[93 46 87 64  0]
[  1   0   0 165],15,[36],2,[36],1,3,0,2,1.03896383906611,1.181694136088773,0.7293589628944851,1.5057741215442122,[92 75 49 64  0]
[  1   0 177  34],15,[39],2,[39],3,2,0,1,-0.9248000744443873,0.04985382237822349,-0.2891949139783098,-0.684425565999344,[56 75 53 64  0]
[  1 111 177 186],16,[10],0,[10],2,2,4,2,-0.30657810167256394,-0.025602198535812977,-0.2891949139783098,-0.441070045161171,[56 77 16 64  0]
[  1 177   0  38],2,[1],2,[1],7,3,2,1,1.4753558198462204,1.4080621988308826,1.042760155778422,0.7757075590296936,[92 36  7 64  0]
[  1 230   0 211],0,[12],1,[12],3,3,3,1,0.3116438710992594,-0.06333020899283132,0.4943080682315324,0.16731875693426135,[92 21 18 64  4]
[  1 111 198  40],11,[5],3,[5],1,1,4,2,-1.2884600584278125,0.7666860210615716,-1.0726978961881521,-0.684425565999344,[34 65 11 64  2]
[  1 111 111 232],6,[31],2,[31],1,4,4,2,-0.5975060888593043,-1.3460825645314538,-0.40672036130978617,-0.5019089253707143,[93 46 43 64  0]
[  1 177 177  71],18,[9],3,[9],6,2,2,2,-1.2884600584278125,-0.516066334477051,-1.0726978961881521,-0.684425565999344,[ 56 100  15  64   1]
[  1 111 177  21],0,[40],1,[40],2,2,4,2,-0.6702380856559894,-1.2706265436174171,-0.8376470015251994,-0.684425565999344,[56 21 54 64  1]
[  1   0 188 223],13,[39],2,[39],4,0,0,0,0.23891187430257427,-1.2328985331603988,1.8262631379882641,3.5134571684591385,[33 71 53 64  1]
[  1 111   0  95],6,[68],2,[68],8,3,4,1,-0.6702380856559894,-0.8178904181331975,-0.09331916842584934,-0.684425565999344,[92 46 87 64  1]
[  1 111 177 226],11,[5],3,[5],1,2,4,0,-1.2884600584278125,-0.516066334477051,-1.0726978961881521,-0.684425565999344,[56 65 11 64  0]
[  1 177 111 119],2,[11],2,[11],3,4,2,1,-0.5975060888593043,0.012125811921205154,-0.48507065953077044,-0.5627478055802575,[93 36 17 64  0]
[  1   0 111   2],0,[9],1,[9],5,4,0,2,1.257159829456165,-0.40288230310599615,-0.9943475979671678,-0.6235866857898008,[93 21 15 64  0]
[  1   0 198  65],3,[39],2,[39],2,1,0,2,-1.1793620632327848,-1.119714501789344,-1.0726978961881521,-0.684425565999344,[34 38 53 64  1]
[  1 177 198   3],7,[35],3,[35],4,1,2,1,1.257159829456165,-0.516066334477051,-0.5242458086412625,-0.2585534045325413,[34 48 48 64  1]
[  1 111 188 136],4,[76],3,[76],0,0,4,0,-1.0702640680377573,-0.025602198535812977,-1.0726978961881521,-0.684425565999344,[33 39 98 64  1]
[  1 177 111 215],1,[40],1,[40],3,4,2,1,0.7116698534810273,0.08758183283524183,-0.17166946664683352,-0.5019089253707143,[93 27 54 64  1]
[  1   0 177 107],12,[9],2,[9],0,2,0,2,0.12981387910754655,-0.9310744495042524,-1.03352274707766,-0.684425565999344,[56 67 15 64  1]
[  1 220   0 239],0,[11],1,[11],8,3,1,2,1.7662838070329607,1.5212462302019376,-0.014968870204865044,0.41067427777243415,[92 21 17 64  2]
[  1 111 198 146],8,[12],0,[12],1,1,4,2,-0.8884340760460446,-1.2328985331603988,-0.2891949139783098,-0.684425565999344,[34 50 18 64  3]
[  1 111 188  20],16,[76],0,[76],7,0,4,2,1.511721818244563,2.0117103661431757,2.0221388835407246,1.7491296423823854,[33 77 98 64  0]
[  1 209 177 150],12,[7],2,[7],0,2,5,2,0.6389378566843421,-0.3651542926489778,-0.328370063088802,-0.2585534045325413,[56 67 13 64  1]
[  1 111 177 146],6,[68],2,[68],7,2,4,0,1.4026238230495354,-0.40288230310599615,-0.6025961068622467,-0.1977145243229981,[56 46 87 64  1]
[  1 111   0  31],17,[61],0,[61],8,3,4,0,-1.1429960648344424,-1.006530470418289,-1.0726978961881521,-0.684425565999344,[92 88 80 64  1]
[  1 209 188  97],8,[73],0,[73],7,0,5,0,1.511721818244563,0.9930540838036812,-0.2891949139783098,-0.5627478055802575,[33 50 95 64  1]
[  1 111 111 217],14,[76],3,[76],7,4,4,1,-0.05201611288416612,0.08758183283524183,1.160285603109898,-0.0760367639039116,[93 72 98 64  1]
[  1 177 111 162],1,[67],1,[67],8,4,2,0,-0.8520680776477021,0.1630378537492785,1.434511646883343,-0.684425565999344,[93 27 86 64  0]
[  1   0 111  56],15,[7],2,[7],2,4,0,1,1.1480618342611377,-0.2519702612779228,-0.9551724488566757,-0.6235866857898008,[93 75 13 64  1]
[  1 177 198  81],9,[9],3,[9],1,1,2,0,-1.0702640680377573,-0.7047063867621425,-1.0726978961881521,-0.684425565999344,[34 55 15 64  0]
[  1 230 177 136],6,[40],2,[40],2,2,3,1,-1.3248260568261552,-0.6669783763051244,-1.0726978961881521,-0.684425565999344,[56 46 54 64  0]
[  1   0 188  61],16,[6],0,[6],1,0,0,1,1.5480878166429057,1.294878167459828,1.8262631379882641,3.5134571684591385,[33 77 12 64  0]
[  1 230 177 178],6,[9],2,[9],6,2,3,1,-1.2884600584278125,-0.4406103135630145,-1.0726978961881521,-0.684425565999344,[56 46 15 64  0]
[  1 209 111 176],12,[39],2,[39],1,4,5,0,-1.2884600584278125,-1.0442584808753073,-1.0726978961881521,-0.684425565999344,[93 67 53 64  1]
[  1   0 198 238],10,[59],3,[59],1,1,0,1,-0.05201611288416612,-0.629250365848106,-0.7201215541937231,-0.441070045161171,[34 61 78 64  1]
[ 1  0  0 38],2,[39],2,[39],0,3,0,0,-0.779336080851017,1.7098862824870291,1.2778110504413744,-0.684425565999344,[92 36 53 64  5]
[  1 220 111  87],0,[11],1,[11],8,4,1,1,1.0753298374644527,-0.17651424036388633,-0.7201215541937231,-0.441070045161171,[93 21 17 64  0]
[  1 230 188 175],5,[76],3,[76],3,0,3,0,0.8571338470743972,1.3703341883738642,1.3953364977728508,-0.0760367639039116,[33 41 98 64  0]
[  1   0 111  17],17,[12],0,[12],3,4,0,0,1.9117478006263309,-0.28969827173494117,0.9252347084469456,-0.6235866857898008,[93 88 18 64  0]
[  1   0 111 171],2,[76],2,[76],1,4,0,2,-0.48840809366427657,-1.006530470418289,-0.014968870204865044,0.04564099651517479,[93 36 98 64  0]
[  1 111   0 194],14,[76],3,[76],7,3,4,1,1.729917808634618,1.2194221465457913,0.6510086646735008,0.7148686788201504,[92 72 98 64  1]
[  1 209   0 153],17,[29],0,[29],5,3,5,2,0.38437586789594413,0.12530984329226016,2.413890374645646,0.22815763714380446,[92 88 40 64  1]
[  1 230 198 129],4,[67],3,[67],6,1,3,1,1.6935518102362757,0.31394989557735187,0.6118335155630086,-0.3193922847420846,[34 39 86 64  1]
[  1 111 188 250],11,[42],3,[42],4,0,4,1,-0.6338720872576469,0.3894059164913881,1.042760155778422,0.5931909184010639,[33 65 57 64  2]
[  1   0 198  20],3,[55],2,[55],6,1,0,2,-0.9248000744443873,-0.7801624076761792,0.9252347084469456,-0.684425565999344,[34 38 71 64  1]
[  1 220 177 134],11,[4],3,[4],3,2,1,0,-1.3611920552244978,1.9739823556861573,-1.0726978961881521,-0.684425565999344,[56 65 10 64  1]
[  1   0 177  85],1,[5],1,[5],8,2,0,1,-1.0338980696394149,-1.3460825645314538,-1.0726978961881521,-0.684425565999344,[56 27 11 64  2]
[ 1  0  0 23],12,[76],2,[76],2,3,0,0,-0.05201611288416612,0.9930540838036812,2.100489181761709,4.182684850764115,[92 67 98 64  0]
[  1 111 198 114],16,[12],0,[12],3,1,4,2,-0.8157020792493596,-0.06333020899283132,1.787087988877772,-0.684425565999344,[34 77 18 64  5]
[  1   0 111   5],0,[38],1,[38],4,4,0,0,-0.3429441000709065,-0.4406103135630145,-0.5634209577517546,-0.1368756441134549,[93 21 52 64  1]
[  1 111 188 208],3,[49],2,[49],5,0,4,2,1.2935258278545076,-0.516066334477051,1.8654382870987563,1.9924851632205582,[33 38 65 64  0]
[  1 111 177 241],17,[60],0,[60],2,2,4,0,-0.6702380856559894,1.181694136088773,-1.03352274707766,-0.684425565999344,[56 88 79 64  4]
[  1 230 177 193],6,[7],2,[7],2,2,3,1,-0.6338720872576469,-1.2328985331603988,-0.2891949139783098,-0.5019089253707143,[56 46 13 64  1]
[  1 220 111 242],0,[62],1,[62],1,4,1,2,-0.3429441000709065,0.2384938746633152,-0.21084461575732566,0.22815763714380446,[93 21 81 64  1]
[  1 220 177  86],15,[55],2,[55],2,2,1,2,-0.30657810167256394,-0.8933464390472341,-0.6417712559727389,-0.2585534045325413,[56 75 71 64  1]
[  1   0 188  61],16,[9],0,[9],6,0,0,0,0.2752778727009168,1.7098862824870291,1.2386359013308823,0.5323520381915208,[33 77 15 64  1]
[  1   0 188  80],16,[13],0,[13],5,0,0,1,0.9662318422694249,2.0117103661431757,1.5520370942148194,0.47151315798197746,[33 77 19 64  0]
[  1 209   0 163],12,[40],2,[40],0,3,5,1,-1.2884600584278125,-1.383810574988472,-1.0726978961881521,-0.684425565999344,[92 67 54 64  1]
[  1 111 177 213],16,[12],0,[12],2,2,4,1,-0.9975320712410722,2.0117103661431757,-0.7201215541937231,-0.684425565999344,[56 77 18 64  2]
